fips,state_alpha,countyname,areaname,fmr_0br,fmr_1br,fmr_2br,fmr_3br,fmr_4br
51683,NA,Manassas city,NA,1953,2015,2246,2835,3332
51685,NA,Manassas Park city,NA,1953,2015,2246,2835,3332
51690,NA,Martinsville city,NA,749,753,914,1096,1282
51700,NA,Newport News city,NA,1492,1512,1713,2376,2797
51710,NA,Norfolk city,NA,1492,1512,1713,2376,2797
51720,NA,Norton city,NA,692,697,914,1205,1429
51730,NA,Petersburg city,NA,1442,1507,1655,2072,2553
51735,NA,Poquoson city,NA,1492,1512,1713,2376,2797
51740,NA,Portsmouth city,NA,1492,1512,1713,2376,2797
51750,NA,Radford city,NA,910,993,1271,1706,2132
51760,NA,Richmond city,NA,1442,1507,1655,2072,2553
51770,NA,Roanoke city,NA,1004,1053,1254,1743,2104
51775,NA,Salem city,NA,1004,1053,1254,1743,2104
51790,NA,Staunton city,NA,1088,1095,1261,1734,1941
51800,NA,Suffolk city,NA,1492,1512,1713,2376,2797
51810,NA,Virginia Beach city,NA,1492,1512,1713,2376,2797
51820,NA,Waynesboro city,NA,1088,1095,1261,1734,1941
51830,NA,Williamsburg city,NA,1492,1512,1713,2376,2797
51840,NA,Winchester city,NA,1133,1255,1573,1965,2639
53001,NA,Adams County,NA,795,863,1133,1576,1901
53003,NA,Asotin County,NA,925,931,1220,1697,2037
53005,NA,Benton County,NA,1122,1268,1538,2071,2385
53007,NA,Chelan County,NA,1034,1143,1500,2063,2516
53009,NA,Clallam County,NA,880,966,1266,1761,2026
53011,NA,Clark County,NA,1570,1677,1922,2619,3109
53013,NA,Columbia County,NA,738,951,1052,1463,1765
53015,NA,Cowlitz County,NA,1000,1199,1451,2018,2434
53017,NA,Douglas County,NA,1034,1143,1500,2063,2516
53019,NA,Ferry County,NA,683,742,973,1353,1632
53021,NA,Franklin County,NA,1122,1268,1538,2071,2385
53023,NA,Garfield County,NA,735,798,1047,1456,1756
53025,NA,Grant County,NA,933,939,1232,1707,2067
53027,NA,Grays Harbor County,NA,838,927,1216,1691,1869
53029,NA,Island County,NA,1172,1356,1671,2324,2733
53031,NA,Jefferson County,NA,1119,1165,1367,1901,2293
53033,NA,King County,NA,2074,2146,2501,3272,3847
53035,NA,Kitsap County,NA,1400,1548,2031,2676,2941
53037,NA,Kittitas County,NA,1002,1108,1454,2022,2439
53039,NA,Klickitat County,NA,921,1018,1336,1602,1825
53041,NA,Lewis County,NA,882,975,1279,1688,1832
53043,NA,Lincoln County,NA,716,778,1021,1420,1713
53045,NA,Mason County,NA,1030,1032,1354,1883,2097
53047,NA,Okanogan County,NA,732,828,1043,1428,1559
53049,NA,Pacific County,NA,796,926,1134,1557,1902
53051,NA,Pend Oreille County,NA,759,838,1099,1379,1844
53053,NA,Pierce County,NA,1428,1605,1971,2733,3102
53055,NA,San Juan County,NA,1215,1343,1762,2332,2333
53057,NA,Skagit County,NA,1186,1311,1720,2392,2599
53059,NA,Skamania County,NA,1570,1677,1922,2619,3109
53061,NA,Snohomish County,NA,2074,2146,2501,3272,3847
53063,NA,Spokane County,NA,1103,1193,1531,2088,2506
53065,NA,Stevens County,NA,879,885,1131,1573,1897
53067,NA,Thurston County,NA,1538,1682,1960,2613,3288
53069,NA,Wahkiakum County,NA,798,1021,1137,1581,1907
53071,NA,Walla Walla County,NA,1074,1181,1550,2118,2600
53073,NA,Whatcom County,NA,1463,1493,1794,2495,3010
53075,NA,Whitman County,NA,806,891,1169,1626,1961
53077,NA,Yakima County,NA,1040,1047,1374,1911,2093
54001,NA,Barbour County,NA,667,793,869,1147,1313
54003,NA,Berkeley County,NA,850,971,1233,1702,1947
54005,NA,Boone County,NA,669,674,869,1195,1458
54007,NA,Braxton County,NA,660,665,869,1147,1311
54009,NA,Brooke County,NA,752,757,973,1285,1482
54011,NA,Cabell County,NA,848,853,973,1249,1410
54013,NA,Calhoun County,NA,667,706,869,1173,1177
54015,NA,Clay County,NA,714,829,1036,1325,1372
54017,NA,Doddridge County,NA,712,754,928,1207,1257
54019,NA,Fayette County,NA,631,697,915,1195,1535
54021,NA,Gilmer County,NA,667,793,869,1140,1390
54023,NA,Grant County,NA,658,662,869,1127,1177
54025,NA,Greenbrier County,NA,709,735,924,1179,1235
54027,NA,Hampshire County,NA,1133,1255,1573,1965,2639
54029,NA,Hancock County,NA,752,757,973,1285,1482
54031,NA,Hardy County,NA,715,784,932,1146,1263
54033,NA,Harrison County,NA,770,843,955,1264,1466
54035,NA,Jackson County,NA,667,726,869,1137,1221
54037,NA,Jefferson County,NA,947,953,1251,1740,2099
54039,NA,Kanawha County,NA,714,829,1036,1325,1372
54041,NA,Lewis County,NA,667,754,869,1146,1151
54043,NA,Lincoln County,NA,667,714,869,1042,1177
54045,NA,Logan County,NA,667,793,869,1209,1458
54047,NA,McDowell County,NA,658,662,869,1146,1151
54049,NA,Marion County,NA,742,838,1007,1235,1624
54051,NA,Marshall County,NA,683,816,991,1277,1413
54053,NA,Mason County,NA,667,793,869,1081,1151
54055,NA,Mercer County,NA,618,717,896,1206,1258
54057,NA,Mineral County,NA,667,695,869,1146,1250
54059,NA,Mingo County,NA,689,696,898,1077,1288
54061,NA,Monongalia County,NA,871,877,1099,1318,1657
54063,NA,Monroe County,NA,667,706,869,1209,1312
54065,NA,Morgan County,NA,663,732,961,1221,1612
54067,NA,Nicholas County,NA,667,696,869,1125,1177
54069,NA,Ohio County,NA,683,816,991,1277,1413
54071,NA,Pendleton County,NA,667,706,869,1209,1219
54073,NA,Pleasants County,NA,658,662,869,1173,1177
54075,NA,Pocahontas County,NA,667,788,869,1146,1177
54077,NA,Preston County,NA,871,877,1099,1318,1657
54079,NA,Putnam County,NA,798,803,1054,1461,1575
54081,NA,Raleigh County,NA,715,719,944,1313,1377
54083,NA,Randolph County,NA,641,708,929,1183,1468
54085,NA,Ritchie County,NA,658,662,869,1042,1151
54087,NA,Roane County,NA,667,793,869,1173,1177
54089,NA,Summers County,NA,667,706,869,1146,1151
54091,NA,Taylor County,NA,657,774,953,1286,1291
54093,NA,Tucker County,NA,667,699,869,1209,1458
54095,NA,Tyler County,NA,667,706,869,1124,1177
54097,NA,Upshur County,NA,728,732,961,1205,1612
54099,NA,Wayne County,NA,848,853,973,1249,1410
54101,NA,Webster County,NA,658,662,869,1061,1177
54103,NA,Wetzel County,NA,709,714,937,1206,1241
54105,NA,Wirt County,NA,741,745,928,1194,1253
54107,NA,Wood County,NA,741,745,928,1194,1253
54109,NA,Wyoming County,NA,667,748,869,1173,1177
55001,NA,Adams County,NA,767,818,973,1236,1288
55003,NA,Ashland County,NA,737,742,973,1353,1613
55005,NA,Barron County,NA,704,750,984,1262,1590
55007,NA,Bayfield County,NA,671,742,973,1283,1288
55009,NA,Brown County,NA,867,931,1164,1545,1618
55011,NA,Buffalo County,NA,691,742,973,1184,1539
55013,NA,Burnett County,NA,691,742,974,1168,1469
55015,NA,Calumet County,NA,858,960,1236,1701,1776
55017,NA,Chippewa County,NA,932,962,1181,1582,1588
55019,NA,Clark County,NA,723,754,973,1238,1399
55021,NA,Columbia County,NA,824,911,1195,1645,1798
55023,NA,Crawford County,NA,691,888,973,1167,1325
55025,NA,Dane County,NA,1268,1482,1694,2236,2509
55027,NA,Dodge County,NA,745,873,1080,1454,1485
55029,NA,Door County,NA,810,870,1141,1386,1511
55031,NA,Douglas County,NA,849,978,1232,1689,2067
55033,NA,Dunn County,NA,781,787,1024,1363,1718
55035,NA,Eau Claire County,NA,932,962,1181,1582,1588
55037,NA,Florence County,NA,715,767,1007,1241,1384
55039,NA,Fond du Lac County,NA,811,946,1176,1522,1665
55041,NA,Forest County,NA,694,742,973,1182,1288
55043,NA,Grant County,NA,745,762,973,1213,1594
55045,NA,Green County,NA,794,840,1097,1315,1452
55047,NA,Green Lake County,NA,691,742,973,1167,1288
55049,NA,Iowa County,NA,884,890,1168,1535,1959
55051,NA,Iron County,NA,691,758,973,1214,1499
55053,NA,Jackson County,NA,671,787,973,1167,1479
55055,NA,Jefferson County,NA,797,917,1156,1530,1536
55057,NA,Juneau County,NA,737,742,973,1195,1288
55059,NA,Kenosha County,NA,1085,1092,1402,1899,2174
55061,NA,Kewaunee County,NA,867,931,1164,1545,1618
55063,NA,La Crosse County,NA,804,889,1166,1515,1903
55065,NA,Lafayette County,NA,691,819,973,1353,1466
55067,NA,Langlade County,NA,691,742,973,1167,1288
55069,NA,Lincoln County,NA,741,747,973,1353,1417
55071,NA,Manitowoc County,NA,737,742,973,1167,1288
55073,NA,Marathon County,NA,791,889,1147,1511,1519
55075,NA,Marinette County,NA,741,745,973,1167,1457
55077,NA,Marquette County,NA,691,772,973,1247,1385
55078,NA,Menominee County,NA,691,888,973,1314,1319
55079,NA,Milwaukee County,NA,1027,1119,1338,1648,1784
55081,NA,Monroe County,NA,714,828,1036,1360,1413
55083,NA,Oconto County,NA,723,793,973,1272,1288
55085,NA,Oneida County,NA,719,887,1013,1215,1455
55087,NA,Outagamie County,NA,858,960,1236,1701,1776
55089,NA,Ozaukee County,NA,1027,1119,1338,1648,1784
55091,NA,Pepin County,NA,691,742,973,1329,1632
55093,NA,Pierce County,NA,1242,1405,1709,2262,2531
55095,NA,Polk County,NA,756,836,1097,1357,1669
55097,NA,Portage County,NA,715,794,1037,1243,1373
55099,NA,Price County,NA,737,742,973,1211,1288
55101,NA,Racine County,NA,851,988,1235,1592,1962
55103,NA,Richland County,NA,671,815,973,1167,1461
55105,NA,Rock County,NA,900,955,1246,1596,1650
55107,NA,Rusk County,NA,737,742,973,1196,1288
55109,NA,St. Croix County,NA,1242,1405,1709,2262,2531
55111,NA,Sauk County,NA,807,951,1111,1404,1482
55113,NA,Sawyer County,NA,771,801,1051,1260,1392
55115,NA,Shawano County,NA,692,814,973,1245,1288
55117,NA,Sheboygan County,NA,769,888,1116,1351,1527
55119,NA,Taylor County,NA,691,778,973,1245,1570
55121,NA,Trempealeau County,NA,748,753,988,1303,1308
55123,NA,Vernon County,NA,671,760,973,1221,1485
55125,NA,Vilas County,NA,775,780,973,1167,1288
55127,NA,Walworth County,NA,831,919,1206,1517,1956
55129,NA,Washburn County,NA,672,743,975,1169,1291
55131,NA,Washington County,NA,1027,1119,1338,1648,1784
55133,NA,Waukesha County,NA,1027,1119,1338,1648,1784
55135,NA,Waupaca County,NA,764,779,973,1283,1288
55137,NA,Waushara County,NA,691,742,973,1291,1493
55139,NA,Winnebago County,NA,875,889,1149,1543,1651
55141,NA,Wood County,NA,691,742,973,1220,1288
56001,NA,Albany County,NA,709,786,963,1339,1615
56003,NA,Big Horn County,NA,761,871,963,1189,1515
56005,NA,Campbell County,NA,806,896,1019,1344,1709
56007,NA,Carbon County,NA,775,854,980,1293,1454
56009,NA,Converse County,NA,777,782,1026,1412,1695
56011,NA,Crook County,NA,734,739,963,1227,1590
56013,NA,Fremont County,NA,748,753,963,1320,1615
56015,NA,Goshen County,NA,729,734,963,1293,1615
56017,NA,Hot Springs County,NA,729,734,963,1339,1577
56019,NA,Johnson County,NA,844,850,1115,1368,1842
56021,NA,Laramie County,NA,809,917,1174,1633,1969
56023,NA,Lincoln County,NA,729,734,963,1339,1615
56025,NA,Natrona County,NA,767,852,1082,1505,1815
56027,NA,Niobrara County,NA,904,910,1186,1632,1959
56029,NA,Park County,NA,664,734,963,1338,1615
56031,NA,Platte County,NA,761,785,963,1253,1590
56033,NA,Sheridan County,NA,855,860,1129,1354,1891
56035,NA,Sublette County,NA,759,764,995,1384,1643
56037,NA,Sweetwater County,NA,735,854,996,1263,1671
56039,NA,Teton County,NA,1252,1260,1653,2216,2730
56041,NA,Uinta County,NA,664,734,963,1339,1467
56043,NA,Washakie County,NA,729,734,963,1339,1590
56045,NA,Weston County,NA,808,813,1059,1457,1749
60999,NA,American Samoa,NA,690,700,919,1278,1542
66010,NA,Guam,NA,1100,1211,1589,2226,2668
69999,NA,Northern Mariana Islands,NA,665,735,965,1342,1612
72001,NA,Adjuntas Municipio,NA,461,479,531,743,805
72003,NA,Aguada Municipio,NA,480,482,564,680,756
72005,NA,Aguadilla Municipio,NA,480,482,564,680,756
72007,NA,Aguas Buenas Municipio,NA,559,572,663,868,1046
72009,NA,Aibonito Municipio,NA,429,433,493,621,704
72011,NA,Añasco Municipio,NA,480,482,564,680,756
72013,NA,Arecibo Municipio,NA,437,440,510,699,787
72015,NA,Arroyo Municipio,NA,414,418,475,637,639
72017,NA,Barceloneta Municipio,NA,559,572,663,868,1046
72019,NA,Barranquitas Municipio,NA,429,433,493,621,704
72021,NA,Bayamón Municipio,NA,559,572,663,868,1046
72023,NA,Cabo Rojo Municipio,NA,407,410,530,659,702
72025,NA,Caguas Municipio,NA,472,475,576,801,966
72027,NA,Camuy Municipio,NA,437,440,510,699,787
72029,NA,Canóvanas Municipio,NA,559,572,663,868,1046
72031,NA,Carolina Municipio,NA,559,572,663,868,1046
72033,NA,Cataño Municipio,NA,559,572,663,868,1046
72035,NA,Cayey Municipio,NA,472,475,576,801,966
72037,NA,Ceiba Municipio,NA,487,490,600,736,799
72039,NA,Ciales Municipio,NA,429,433,493,621,704
72041,NA,Cidra Municipio,NA,472,475,576,801,966
72043,NA,Coamo Municipio,NA,414,433,475,661,717
72045,NA,Comerío Municipio,NA,559,572,663,868,1046
72047,NA,Corozal Municipio,NA,559,572,663,868,1046
72049,NA,Culebra Municipio,NA,414,433,475,661,717
72051,NA,Dorado Municipio,NA,559,572,663,868,1046
72053,NA,Fajardo Municipio,NA,487,490,600,736,799
72054,NA,Florida Municipio,NA,559,572,663,868,1046
72055,NA,Guánica Municipio,NA,414,433,475,661,717
72057,NA,Guayama Municipio,NA,414,418,475,637,639
72059,NA,Guayanilla Municipio,NA,423,443,486,664,673
72061,NA,Guaynabo Municipio,NA,559,572,663,868,1046
72063,NA,Gurabo Municipio,NA,472,475,576,801,966
72065,NA,Hatillo Municipio,NA,437,440,510,699,787
72067,NA,Hormigueros Municipio,NA,467,489,536,689,819
72069,NA,Humacao Municipio,NA,559,572,663,868,1046
72071,NA,Isabela Municipio,NA,480,482,564,680,756
72073,NA,Jayuya Municipio,NA,414,433,475,661,717
72075,NA,Juana Díaz Municipio,NA,469,491,538,748,844
72077,NA,Juncos Municipio,NA,559,572,663,868,1046
72079,NA,Lajas Municipio,NA,407,410,530,659,702
72081,NA,Lares Municipio,NA,439,441,504,661,717
72083,NA,Las Marías Municipio,NA,449,467,516,661,762
72085,NA,Las Piedras Municipio,NA,559,572,663,868,1046
72087,NA,Loíza Municipio,NA,559,572,663,868,1046
72089,NA,Luquillo Municipio,NA,487,490,600,736,799
72091,NA,Manatí Municipio,NA,559,572,663,868,1046
72093,NA,Maricao Municipio,NA,414,433,475,661,717
72095,NA,Maunabo Municipio,NA,559,572,663,868,1046
72097,NA,Mayagüez Municipio,NA,467,489,536,689,819
72099,NA,Moca Municipio,NA,480,482,564,680,756
72101,NA,Morovis Municipio,NA,559,572,663,868,1046
72103,NA,Naguabo Municipio,NA,559,572,663,868,1046
72105,NA,Naranjito Municipio,NA,559,572,663,868,1046
72107,NA,Orocovis Municipio,NA,429,433,493,621,704
72109,NA,Patillas Municipio,NA,414,418,475,637,639
72111,NA,Peñuelas Municipio,NA,423,443,486,664,673
72113,NA,Ponce Municipio,NA,469,491,538,748,844
72115,NA,Quebradillas Municipio,NA,437,440,510,699,787
72117,NA,Rincón Municipio,NA,480,482,564,680,756
72119,NA,Río Grande Municipio,NA,559,572,663,868,1046
72121,NA,Sabana Grande Municipio,NA,407,410,530,659,702
72123,NA,Salinas Municipio,NA,414,433,475,661,717
72125,NA,San Germán Municipio,NA,407,410,530,659,702
72127,NA,San Juan Municipio,NA,559,572,663,868,1046
72129,NA,San Lorenzo Municipio,NA,472,475,576,801,966
72131,NA,San Sebastián Municipio,NA,480,482,564,680,756
72133,NA,Santa Isabel Municipio,NA,414,433,475,661,717
72135,NA,Toa Alta Municipio,NA,559,572,663,868,1046
72137,NA,Toa Baja Municipio,NA,559,572,663,868,1046
72139,NA,Trujillo Alto Municipio,NA,559,572,663,868,1046
72141,NA,Utuado Municipio,NA,439,441,504,661,717
72143,NA,Vega Alta Municipio,NA,559,572,663,868,1046
72145,NA,Vega Baja Municipio,NA,559,572,663,868,1046
72147,NA,Vieques Municipio,NA,414,433,475,661,717
72149,NA,Villalba Municipio,NA,469,491,538,748,844
72151,NA,Yabucoa Municipio,NA,559,572,663,868,1046
72153,NA,Yauco Municipio,NA,423,443,486,664,673
78010,NA,St. Croix,NA,1002,1023,1249,1504,1656
78020,NA,St. John,NA,1563,1578,1969,2362,2607
78030,NA,St. Thomas,NA,1024,1189,1467,1759,1942
