rank,title,director,year,imdb_rating,id,site,producer_site,audience_scores,tomato_meter_scores,director_rot_tom,distributor,production_co,produced_by,producers_imdb,production_company
226,Chainsaw Man - The Movie: Reze Arc,Tatsuya Yoshihara,2025,8.4,tt30472557,https://www.imdb.com/title/tt30472557/,https://www.imdb.com/title/tt30472557/companycredits?ref_=ttfc_sa_3,98,96,Tatsuya Yoshihara,Toho|Sony Pictures Entertainment|B&H Film Distribution|Big Picture 2 Films|Columbia Pictures of Philippines,Mappa|Shueisha,Toho|Sony Pictures Entertainment|B&H Film Distribution|Big Picture 2 Films|Columbia Pictures of Philippines,Akifumi Fujio|Hiroya Hasegawa|Norihiro Hayashida|Makoto Kimura|Yûsuke Nakai|Manabu Ôtsuka|Keisuke Seshimo|Shûhei Yabuta,Mappa|Shueisha
227,The Best Years of Our Lives,William Wyler,1947,8.1,tt0036868,https://www.imdb.com/title/tt0036868/,https://www.imdb.com/title/tt0036868/companycredits?ref_=ttfc_sa_3,93,98,William Wyler,RKO Radio Pictures|RKO Radio Pictures Argentina,Samuel Goldwyn Productions,RKO Radio Pictures|RKO Radio Pictures Argentina,Samuel Goldwyn|Lester Koenig,Samuel Goldwyn Productions
228,The Seventh Seal,Ingmar Bergman,1958,8.1,tt0050976,https://www.imdb.com/title/tt0050976/,https://www.imdb.com/title/tt0050976/companycredits?ref_=ttfc_sa_3,93,93,Ingmar Bergman,Svensk Filmindustri (SF)|Contemporary Films|Janus Films|Globe Films International|Goldberg Films,Svensk Filmindustri (SF),Svensk Filmindustri (SF)|Contemporary Films|Janus Films|Globe Films International|Goldberg Films,Allan Ekelund,Svensk Filmindustri (SF)
229,Room,Lenny Abrahamson,2016,8.1,tt3170832,https://www.imdb.com/title/tt3170832/,https://www.imdb.com/title/tt3170832/companycredits?ref_=ttfc_sa_3,75,90,Jeremy Saulnier,A24|StudioCanal UK|Ascot Elite Entertainment Group|Elevation Pictures|IPA Asia Pacific,Element Pictures|Bord Scannán na hÉireann / The Irish Film Board|Film4|FilmNation Entertainment|No Trace Camping,A24|StudioCanal UK|Ascot Elite Entertainment Group|Elevation Pictures|IPA Asia Pacific,Jeff Arkuss|Emma Donoghue|Rose Garnett|Hartley Gorenstein|David Gross|Ed Guiney|David Kosse|Andrew Lowe|Keith Potter|Tessa Ross|Jesse Shapira|Chantelle Tabrizi,Element Pictures|Bord Scannán na hÉireann / The Irish Film Board|Film4|FilmNation Entertainment|No Trace Camping
230,Before Sunset,Richard Linklater,2004,8.1,tt0381681,https://www.imdb.com/title/tt0381681/,https://www.imdb.com/title/tt0381681/companycredits?ref_=ttfc_sa_3,91,94,Richard Linklater,Warner Independent Pictures (WIP)|Warner Bros.|Fox-Warner,Warner Independent Pictures (WIP)|Castle Rock Entertainment|Detour Filmproduction,Warner Independent Pictures (WIP)|Warner Bros.|Fox-Warner,Isabelle Coulet|John Sloss|Anne Walker-McBay,Warner Independent Pictures (WIP)|Castle Rock Entertainment|Detour Filmproduction
231,Hotel Rwanda,Terry George,2005,8.1,tt0395169,https://www.imdb.com/title/tt0395169/,https://www.imdb.com/title/tt0395169/companycredits?ref_=ttfc_sa_3,94,91,Terry George,United Artists|New Films|Lionsgate|Eagle Films|Ascot Elite Entertainment Group,United Artists|Lionsgate|Industrial Development Corporation of South Africa|Miracle Pictures|Inside Track Films,United Artists|New Films|Lionsgate|Eagle Films|Ascot Elite Entertainment Group,Sam Bhembe|Roberto Cicutto|Izidore Codron|Sally French|Terry George|A. Kitman Ho|Martin Katz|Francesco Melzi d'Eril|Nick Meyer|Luigi Musini|Keir Pearson|Bridget Pickering|Duncan Reid|Hal Sadoff,United Artists|Lionsgate|Industrial Development Corporation of South Africa|Miracle Pictures|Inside Track Films
232,Platoon,Oliver Stone,1986,8.1,tt0091763,https://www.imdb.com/title/tt0091763/,https://www.imdb.com/title/tt0091763/companycredits?ref_=ttfc_sa_3,93,89,Oliver Stone,Orion Pictures|Roadshow Films|20th Century Fox|Aries Cinematográfica Argentina|Cannon Nova Film,Hemdale|Cinema '84|Cinema 86,Orion Pictures|Roadshow Films|20th Century Fox|Aries Cinematográfica Argentina|Cannon Nova Film,John Daly|Derek Gibson|A. Kitman Ho|Arnold Kopelson,Hemdale|Cinema '84|Cinema 86
233,The Incredibles,Brad Bird,2004,8,tt0317705,https://www.imdb.com/title/tt0317705/,https://www.imdb.com/title/tt0317705/companycredits?ref_=ttfc_sa_3,75,97,Brad Bird,Buena Vista Pictures Distribution|Buena Vista International Mexico|B&H Film Distribution|Buena Vista International (Australia),Walt Disney Pictures|Pixar Animation Studios,Buena Vista Pictures Distribution|Buena Vista International Mexico|B&H Film Distribution|Buena Vista International (Australia),John Lasseter|Kori Rae|Katherine Sarafian|John Walker,Walt Disney Pictures|Pixar Animation Studios
234,The Exorcist,William Friedkin,1973,8.1,tt0070047,https://www.imdb.com/title/tt0070047/,https://www.imdb.com/title/tt0070047/companycredits?ref_=ttfc_sa_3,87,78,William Friedkin,Warner Bros.|Columbia-Warner Distributors|Warner Bros. Film|Warner Bros. Pictures Germany|Warner Bros. Pictures,Warner Bros.|Hoya Productions,Warner Bros.|Columbia-Warner Distributors|Warner Bros. Film|Warner Bros. Pictures Germany|Warner Bros. Pictures,William Peter Blatty|Noel Marshall|David Salven,Warner Bros.|Hoya Productions
235,Hachi: A Dog's Tale,Lasse Hallström,2010,8.1,tt1028532,https://www.imdb.com/title/tt1028532/,https://www.imdb.com/title/tt1028532/companycredits?ref_=ttfc_sa_3,85,64,Lasse Hallström,Sony Pictures Home Entertainment|Con Dios Entertainment|Sony Pictures Worldwide Acquisitions (SPWA)|Deepjoy Picture|Diamond Films,Stage 6 Films|Inferno Distribution|Hachiko|Grand Army Entertainment|Opperman Viner Chrystyn Entertainment,Sony Pictures Home Entertainment|Con Dios Entertainment|Sony Pictures Worldwide Acquisitions (SPWA)|Deepjoy Picture|Diamond Films,Jeff Abberley|Julia Blackman|Julie Chrystyn|Roxanna Farzaneh|Samuel H. Frankel|Richard Gere|Warren Goz|Bill Johnson|Paul A. Levin|Tom Luse|Paul Mason|Stewart McMichael|Dwight Opperman|Dean Schnider|Jim Seibel|Shin Torisawa|Michael Viner|Vicki Shigekuni Wong,Stage 6 Films|Inferno Distribution|Hachiko|Grand Army Entertainment|Opperman Viner Chrystyn Entertainment
236,Rush,Ron Howard,2013,8.1,tt1979320,https://www.imdb.com/title/tt1979320/,https://www.imdb.com/title/tt1979320/companycredits?ref_=ttfc_sa_3,88,89,Ron Howard,Universal Pictures|01 Distribution|20th Century Fox CIS,Exclusive Media Group|Cross Creek Pictures|Imagine Entertainment|Revolution Films|Working Title Films,Universal Pictures|01 Distribution|20th Century Fox CIS,Tobin Armbrust|Tim Bevan|Ralph Brosche|Guy East|Andrew Eaton|Eric Fellner|Brian Grazer|Jim Hajicosta|Todd Hallowell|Daniel Hetzer|Ron Howard|Mark Mallouk|Peter Mallouk|Jens Meurer|Peter Morgan|Kay Niessen|Brian Oliver|Anita Overland|Gernot Schaffler|Nigel Sinclair|Tyler Thompson|Louisa Velis,Exclusive Media Group|Cross Creek Pictures|Imagine Entertainment|Revolution Films|Working Title Films
237,The Wizard of Oz,Victor Fleming,1939,8.1,tt0032138,https://www.imdb.com/title/tt0032138/,https://www.imdb.com/title/tt0032138/companycredits?ref_=ttfc_sa_3,89,98,Victor Fleming,Metro-Goldwyn-Mayer (MGM)|Metro Goldwyn Mayer,Loew's,Metro-Goldwyn-Mayer (MGM)|Metro Goldwyn Mayer,Mervyn LeRoy|Al Lichtman|Arthur Freed,Loew's
238,Stand by Me,Rob Reiner,1986,8.1,tt0092005,https://www.imdb.com/title/tt0092005/,https://www.imdb.com/title/tt0092005/companycredits?ref_=ttfc_sa_3,94,92,Rob Reiner,Columbia Pictures|Columbia-Cannon-Warner|Warner-Columbia Films|Columbia Pictures Mexico,Columbia Pictures|Act III|Act III Communications|The Body,Columbia Pictures|Columbia-Cannon-Warner|Warner-Columbia Films|Columbia Pictures Mexico,Bruce A. Evans|Raynold Gideon|Andrew Scheinman,Columbia Pictures|Act III|Act III Communications|The Body
239,The Iron Giant,Brad Bird,1999,8.1,tt0129167,https://www.imdb.com/title/tt0129167/,https://www.imdb.com/title/tt0129167/companycredits?ref_=ttfc_sa_3,90,96,Brad Bird,Warner Bros.|Columbia TriStar Warner Filmes de Portugal|Norsk Film Distribujon|Sandrew Metronome Distribution|Warner Bros. Pictures,Warner Bros.|Warner Bros. Animation|Warner Bros. Feature Animation,Warner Bros.|Columbia TriStar Warner Filmes de Portugal|Norsk Film Distribujon|Sandrew Metronome Distribution|Warner Bros. Pictures,Allison Abbate|Des McAnuff|Pete Townshend|John Walker,Warner Bros.|Warner Bros. Animation|Warner Bros. Feature Animation
240,The Passion of Joan of Arc,Carl Theodor Dreyer,1928,8.1,tt0019254,https://www.imdb.com/title/tt0019254/,https://www.imdb.com/title/tt0019254/companycredits?ref_=ttfc_sa_3,93,98,Carl Theodor Dreyer,Gaumont|Universum Film (UFA)|M.J. Gourland|Wardour Films|Capitol Film Exchange,Société générale des films,Gaumont|Universum Film (UFA)|M.J. Gourland|Wardour Films|Capitol Film Exchange,NA,Société générale des films
241,My Father and My Son,Çagan Irmak,2005,8.2,tt0476735,https://www.imdb.com/title/tt0476735/,https://www.imdb.com/title/tt0476735/companycredits?ref_=ttfc_sa_3,96,NA,Çagan Irmak,Maxximum Film und Kunst GmbH,Avsar Film,Maxximum Film und Kunst GmbH,Sükrü Avsar|Esi Gülce|Gülay Mercan,Avsar Film
242,The Battle of Algiers,Gillo Pontecorvo,1967,8.1,tt0058946,https://www.imdb.com/title/tt0058946/,https://www.imdb.com/title/tt0058946/companycredits?ref_=ttfc_sa_3,95,99,Gillo Pontecorvo,Magna|Rizzoli|Allied Artists Pictures|Shochiku,Casbah Film|Igor Film,Magna|Rizzoli|Allied Artists Pictures|Shochiku,Antonio Musu|Yacef Saadi|Fred Baker,Casbah Film|Igor Film
243,The Handmaiden,Park Chan-wook,2017,8.1,tt4016934,https://www.imdb.com/title/tt4016934/,https://www.imdb.com/title/tt4016934/companycredits?ref_=ttfc_sa_3,91,96,Park Chan-wook,CJ Entertainment|Aerofilms|Ama Films|Amazon Studios|Artificial Eye,CJ Entertainment|Moho Film|Yong Film,CJ Entertainment|Aerofilms|Ama Films|Amazon Studios|Artificial Eye,Park Chan-wook|Wonjo Jeong|Kim Jong-dae|Jay Lee|Miky Lee|Syd Lim|Jeong Tae-sung|Suk-chan Yoon,CJ Entertainment|Moho Film|Yong Film
244,Network,Sidney Lumet,1976,8.1,tt0074958,https://www.imdb.com/title/tt0074958/,https://www.imdb.com/title/tt0074958/companycredits?ref_=ttfc_sa_3,93,90,Sidney Lumet,Metro-Goldwyn-Mayer (MGM)|United Artists,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)|United Artists,Fred C. Caruso|Howard Gottfried,Metro-Goldwyn-Mayer (MGM)
245,Gangs of Wasseypur,Anurag Kashyap,2012,8.2,tt1954470,https://www.imdb.com/title/tt1954470/,https://www.imdb.com/title/tt1954470/companycredits?ref_=ttfc_sa_3,90,94,Anurag Kashyap,Happiness Distribution|Imagine Films Distribution|MVP Entertainment|Mara Pictures|Spot On Distribution,Jar Pictures|AKFPL|Bohra Bros Productions|Tipping Point Films|Veena Enterprise,Happiness Distribution|Imagine Films Distribution|MVP Entertainment|Mara Pictures|Spot On Distribution,Apoorva Bakshi|Rakesh Bhagwani|Sunil Bohra|Prassanth Kumar Chandran|Jyoti Kapur Das|Maitreyee Dasgupta|Shivaji Dasgupta|Anurag Kashyap|Vikram Malhotra|Guneet Monga Kapoor|Ajay Rai|Meraj Shaikh|Adi Shankar|Shubh Shivdasani|Rukshana Tabassum,Jar Pictures|AKFPL|Bohra Bros Productions|Tipping Point Films|Veena Enterprise
246,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Haruo Sotozaki,2021,8.2,tt11032374,https://www.imdb.com/title/tt11032374/,https://www.imdb.com/title/tt11032374/companycredits?ref_=ttfc_sa_3,99,98,Haruo Sotozaki,Aniplex|Toho|CGR Events|Aniplex of America,Shueisha|Aniplex|Ufotable,Aniplex|Toho|CGR Events|Aniplex of America,Akifumi Fujio|Atsuhiro Iwakami|Manabu Jingûji|Yoshitaka Kimura|Hikaru Kondô|Masanori Miyake|Makoto Ôyoshi|Osami Ozaki|Yûma Takahashi|Rina Nozomi Uki,Shueisha|Aniplex|Ufotable
247,Drishyam,Nishikant Kamat,2015,8.2,tt4430212,https://www.imdb.com/title/tt4430212/,https://www.imdb.com/title/tt4430212/companycredits?ref_=ttfc_sa_3,91,78,Nishikant Kamat,Panorama Studios|White Hill Studios|Disney+ Hotstar|E Stars Films,Panorama Studios|Rajkumar Theaters Private Limited|Viacom18 Motion Pictures|Wide Angle Creations,Panorama Studios|White Hill Studios|Disney+ Hotstar|E Stars Films,Sanjay Agrawal|Gayatri Gulati|Sanjeev Joshi|Kanchan Marathe|Jaswinder Pabbla|Abhishek Pathak|Amita Pathak|Kumar Mangat Pathak|Neelam Pathak|Sarita Patil|Vignesh Shetty,Panorama Studios|Rajkumar Theaters Private Limited|Viacom18 Motion Pictures|Wide Angle Creations
248,The Grapes of Wrath,John Ford,1940,8.1,tt0032551,https://www.imdb.com/title/tt0032551/,https://www.imdb.com/title/tt0032551/companycredits?ref_=ttfc_sa_3,88,100,John Ford,Twentieth Century Fox|20th Century Fox Australia|Fox Film|Fox Films|Twentieth Century Fox Film Company,Twentieth Century Fox,Twentieth Century Fox|20th Century Fox Australia|Fox Film|Fox Films|Twentieth Century Fox Film Company,Nunnally Johnson|Darryl F. Zanuck,Twentieth Century Fox
249,To Be or Not to Be,Ernst Lubitsch,1942,8.1,tt0035446,https://www.imdb.com/title/tt0035446/,https://www.imdb.com/title/tt0035446/companycredits?ref_=ttfc_sa_3,93,96,Ernst Lubitsch,United Artists|United Artists (Australasia)|Artistas Unidos,Romaine Film Corporation,United Artists|United Artists (Australasia)|Artistas Unidos,Ernst Lubitsch,Romaine Film Corporation
250,Lost Ladies,Kiran Rao,2024,8.3,tt21626284,https://www.imdb.com/title/tt21626284/,https://www.imdb.com/title/tt21626284/companycredits?ref_=ttfc_sa_3,94,100,Kiran Rao,T-Series|Netflix India,Jio Studios|Aamir Khan Productions|Kindling Productions|Zeal Z Entertainment services,T-Series|Netflix India,Antara Banerjee|Tanaji Dasgupta|Jyoti Deshpande|Jaspal Dogra|Naved Farooqui|Aamir Khan|B. Shrinivas Rao|Kiran Rao,Jio Studios|Aamir Khan Productions|Kindling Productions|Zeal Z Entertainment services
